dnb_global_duns,label_duns
677401725,800875106
072051394,121818731
064792773,868707621
467190013,605425912
081238827,079823130
117542494,059295980
961594343,961594343
962340746,184758308
985572607,960631380
030798441,044462401
039277590,146678953
884576013,827127288
862179079,650446243
654211754,421307115
001288497,079290042
861367373,011848293
943572636,943572636
117542494,078435702
079427087,129138421
536025000,622037666
024744476,079857482
650738743,117185493
117542494,832224526
173570271,117361000
400870870,968908462
078458370,964582915
001408673,148489102
001288042,198482374
480708874,623608812
001338912,115423789
370246301,481784895
526933398,014960165
017420550,829565402
361949092,361949092
001307081,117955422
915834068,916512493
058592122,091790795
071753982,083211862
650172430,831656777
161906193,016562940
650376874,871410645
017420550,183132794
006088884,032522864
940050792,042123745
142363428,001663769
318099009,078391560
004148292,015141793
100956312,100956312
029855640,013293116
650172430,725420835
876750129,677604288
946459583,081162122
300811846,157296476
969618888,969618888
049515844,080797000
006471700,092303767
050879465,002485063
150210602,089557842
003137015,787457225
117178941,081226695
002206613,962888116
078417607,078417607
480667059,002220804
508619434,351250415
556234636,556234636
806256132,042922283
066692369,807635982
623101664,080611414
068158369,808097963
159621697,793864815
421295980,421295980
001326495,141588017
274582907,058124652
002604817,002604817
074615394,968078907
987859923,114361210
048994727,014122340
607735859,937904944
001326495,080227354
118220614,883492720
607404563,607404563
068662618,080965954
001338912,079870444
007913213,038240792
161906193,018766373
464246750,463720681
081238827,790947167
069298457,069298457
045789799,045789799
275133692,188537125
080333866,074142063
849818161,849818161
117063457,171862600
110376014,080417146
008965808,828628896
079238538,079238538
005436803,969677546
197212954,197212954
197223357,197223357
006173900,006453872
481357262,932225113
041367053,041367053
915000087,079825711
005274287,023919196
128597957,128597957
612430012,612430012
312625019,073629099
809729999,809729999
124217501,124217501
370231577,339062883
316092519,075400671
315201335,060139623
985573086,986019606
602486339,602486339
967697686,878625490
106617434,020673778
783182475,020776567
600029649,002931751
869278520,869279334
128741605,128741605
065320400,030076565
252152400,132717591
879240471,879240471
315201335,074156413
104103284,104103284
002331536,786525357
072998685,072998685
080121045,125330188
538580692,079713856
079417160,080515359
092815364,097386673
370009086,008161234
068728773,068728773
370246301,480086560
071429054,071986277
097537435,118006667
276276904,185931458
545270204,019372956
041968306,046572518
602478257,939739181
079248936,011985878
985575093,117301117
831652685,831652685
184763290,184763290
121376230,841087823
169245839,169245839
690601554,080452004
012835406,007274362
117759577,945720043
370009086,154210488
184750008,184750008
081221398,081222019
221303959,117108732
001344381,014373406
347566395,058839929
275260909,826381423
315653274,037425308
003551624,968996160
089855696,089855696
480992718,317219699
690552815,080800460
809666878,014189649
324661834,078719281
144630571,081558380
315584557,731170932
079633626,072784002
957126931,057146150
065972069,065972069
804737278,011372047
464246750,463719725
961594343,929035467
849818831,849818831
073662743,073662743
808288141,808288141
080386615,116725914
650840940,871412155
070744388,170189443
464246750,839731507
078347481,052567413
053454823,053454823
001024314,079922338
129292889,129292889
916921919,916921919
538473091,491013870
040861601,040861601
664700394,126440440
005527098,005527098
985572607,621001098
044387793,798862293
428344154,168944655
963360487,117169749
037559301,080545245
069490621,082943721
862125820,677602480
119210656,183719744
002707506,002707506
161906193,020252734
082301068,002149136
482283579,962063561
861422434,081177350
002348191,043770282
498289370,129268608
081341061,009035853
185078433,185078433
022935894,054326010
210273256,835634168
408452035,429369713
024736733,809773794
080524375,122498558
602478257,079774494
330831046,091424908
008110322,008110322
116814324,798814901
965236987,068610245
001408673,830020918
418784419,353954043
159621697,623751831
006908354,007482029
068552207,969107838
690546163,099816548
197073398,108879832
001338912,942941498
110494064,110494064
161906193,173024993
078572520,078572520
650738743,871402375
007258908,007258908
001211952,961533192
173570271,026489018
117036838,003219888
155348113,152838462
624093308,624093308
081222237,963763719
101419348,117027361
189165736,117060325
079325568,079325568
545280997,554518058
600029649,152290797
316044288,366308617
080219052,080219052
105300446,627383227
967697686,036436692
161906193,073836850
041367053,090623307
111380205,111380205
940835002,940835002
001408673,194082517
864411223,053506585
210968798,095519989
003250685,807909697
032310407,140694600
863461407,079405378
080333866,079515725
008264582,081271528
677194186,918596198
650220163,650220163
054451401,054451401
053284659,960535045
062761671,080404620
126130561,126130561
460005200,460005200
989909010,968801188
072459266,809871452
002348191,879956899
194267407,068117787
650738743,918513263
065325177,065325177
484519731,108706425
027042941,027042941
075476390,078742360
068552207,063318490
690552690,605764828
650445950,915851870
446360484,339722827
739980787,098066215
099849226,099849226
161906193,073242369
133468996,793323817
621609556,621609556
605768886,021322891
121828156,809843084
008316655,080253323
003256088,082611302
010634930,080129548
009438664,022395086
009127663,080843788
052034334,079575708
063349735,063349735
161906193,016915173
965460025,015718364
004514360,004514360
485609796,300220969
117901366,005917047
078452966,080420625
053343976,867794682
097537435,097537435
690549845,189246791
985678642,139424188
962892019,081368510
481357262,079681137
081341061,117222965
545270204,016443677
182575584,808384775
024954518,024954518
009127663,844766394
021717889,125111448
690536693,032608791
041053831,041053831
480008226,078413910
137098492,137098492
099358707,099358707
965454502,965454502
097537435,080701337
538580692,116909555
034248380,034248380
006135813,018164033
480708874,105450642
625107896,063702349
650138746,917066446
012835406,012835406
051071474,051071474
001024314,606417780
042084434,042084434
053284659,040399987
079498241,079498241
050312008,967517145
001288497,001927719
037804317,037804317
790802086,049188932
069550929,007477780
077671915,077671915
690647235,836101956
266049452,790775001
832743756,080089848
110376014,080524801
057795122,057795122
115072787,061529418
867704355,044922819
052734548,052734548
248527520,015486778
806699500,806699500
107883902,800027781
071276372,071276372
150702553,807106070
041064767,060916517
079338949,064412851
650069743,650351666
024736733,024736733
864381145,949233209
074911579,026575494
161906193,879824324
809093854,809093854
967706008,967706008
080357246,079229722
691408037,607259988
862179079,676240577
071549000,022579093
595542648,144719523
079633626,131708687
808079284,080687761
078579659,004341491
238980408,828831730
099649382,099649382
948185459,161655985
196654016,196654016
815553223,079216930
078456245,078456245
086428504,086428504
667820711,038153735
078458370,078521681
079608595,141815931
211335941,966115896
004078374,032836062
057795122,078666306
687897470,080378299
529600975,544322244
621475628,621475628
073723322,073723322
168522378,168522378
072845035,072845035
106379282,833202554
113290444,113290444
964596329,828949136
897703781,962320797
049179401,608548223
001307602,079226216
001307081,002347102
144540283,144540283
082338461,082338461
054503875,054503875
080870465,108622927
783905201,783905201
480992718,080239181
260062804,830977690
485609796,110342024
110376126,110376126
318099009,072701865
161906193,080543070
605213545,605213545
739980787,763683216
828237789,315732628
315034629,785159372
040149635,186586632
985565651,828788054
077933315,074753302
858360192,650439131
604061267,089015775
116910106,800463486
056895998,056895998
001338912,117757705
078510366,078510366
916921919,650630820
739980787,081109950
081642964,081642964
317173755,480286111
796489511,796489511
001326495,943955690
170204486,079116899
985045988,026830831
305599862,305814345
230790719,079886629
003778198,003778198
480040050,251676961
057827420,078598396
988538773,002346625
965589695,965589695
003403953,790375088
064566961,055761864
079575060,116973455
830323338,072919954
102099843,102099843
080072565,080072565
961959629,117032207
075003699,075003699
084963177,081325720
006106959,009626287
650119498,345609965
116904960,030387427
003141970,808087675
353944689,808258073
657020322,656108149
110888160,110888160
677194186,156861945
422192214,081049410
080334404,080526248
013887909,013887909
929538999,113587724
480004571,328153106
117403674,079703590
131674371,081001297
009214214,078564967
480008226,833220176
063722102,063722102
001709294,066769738
606725971,606725971
965094279,965396427
029875173,029875173
001344381,603254012
116814324,001315704
116918230,116918230
161906193,029847394
092197466,092197466
021599365,046189866
071648950,071648950
690546163,914653634
009127663,033093701
862174955,675477612
003215779,626626969
650328805,650328805
314168344,173468158
041002973,074017690
174835397,075406561
041002973,078519110
001326495,829084545
861422434,117486859
117442518,080441170
053745303,825131340
690536693,099312980
080869484,032330464
001326495,117041839
097537435,963589036
090051616,118955850
040149635,040149635
408138717,002113744
808373612,808373612
447259354,033429783
969455026,117213235
150596716,108353231
042915991,026517792
039976196,099688744
301440546,071170534
075089953,078416181
109177576,965557742
783905789,090623125
968164959,968164959
139691877,041519067
090393260,090393260
006999528,006999528
126911291,929904394
485609796,078533491
342249299,053629163
118220614,064736983
161906193,185180866
946776036,086510024
119844538,119844538
119210656,119210656
650319692,650460954
022004902,022004902
161906193,927645168
001326495,618054084
117593383,926849290
827021382,827021382
005357397,005357397
052400223,052400223
005436803,030400829
714383650,069553049
097537435,836136614
612223037,067688852
370516650,962706102
070756788,099859506
618194609,074974175
318099009,551147440
808251305,956705586
800873986,800873986
005421136,007168742
316067164,945414006
126911291,078714368
244234840,078811131
007383947,007383947
004078374,181565342
093373694,093373694
344069638,794673959
003387891,077018345
650425929,915619732
078458370,078521897
095275447,095275447
081310444,116709285
006173082,006173082
001338912,007003120
080398018,036522944
049179401,189948347
791050706,791050706
006072136,963439000
044957355,044957355
807798280,828528260
808898381,868487737
001910777,001910777
144782380,809226710
246821438,833037612
230790719,211222774
034248380,079582679
117446889,968799028
024771717,117536843
781613492,781613492
078200995,078200995
210273256,194239018
087764833,946799590
001307735,072761864
117846638,117844898
008186033,082735320
966817975,144751849
485828425,483257270
078693230,806987124
142363428,075557926
002254837,002254837
221303959,058396268
007933328,001951946
081161936,127323595
797053212,080161200
078579659,613345375
184862928,184862928
203378927,117876526
312778989,080110730
080981460,805828980
109131011,109131011
187412812,187412812
001326495,174350868
783918485,783918485
690550256,048524263
260062804,064538386
020568549,020568549
690553888,468215759
079174944,785628731
080524375,837332196
001292192,016898496
004514360,826410149
871411553,915786829
680107238,047251004
210287371,031248826
072477144,079554848
796770829,080431967
180655748,782742894
305599862,306711800
068662618,032693751
306059118,015823672
600029649,078295634
001307081,803177104
001972363,006169742
400870870,787478408
081067651,080456871
161906193,012031987
006944334,037805210
963267893,611953998
001316827,004604453
066469933,080367245
079609805,080201245
675923163,650595213
077900207,019792540
161906193,927645523
001326495,203382973
161906193,002643443
121599195,121599195
480667059,787393409
074956525,074956525
650606861,860186984
608315453,608315453
001425594,969569685
080333866,170867209
291058647,640422218
030776314,030776314
078413876,078413876
985678642,050414346
675923163,079832993
005146311,005083209
078245503,837920909
659527668,127504939
064322357,064322357
002182228,002182228
267663808,283582547
008039641,828374897
315034629,072827066
161906193,009968626
341201473,057842122
181759101,181759101
063391985,063391985
078481593,605089721
150596716,829609168
861422434,047481528
040746430,040746430
059283184,829933790
418784419,438051401
480002724,002069136
046566303,046566303
087037362,867169851
006932990,041701616
132024469,017357851
161906193,030096157
006135813,006135813
189165736,189165736
001473099,001473099
080557454,557570652
041294109,016289710
057123192,831541185
078458370,081076455
001326495,005320742
657020322,658843289
222495827,800566825
815555566,828343017
650119498,854190182
161906193,962949868
006250740,803829498
985565651,080679498
361735095,361735095
491425296,643896244
986036895,080084491
600029649,251489217
600029649,201518008
135745292,135745292
947472119,078889499
003833365,003833365
081373036,039138631
371602636,338839192
028636495,028636495
107382301,835019258
400870870,021941398
054554290,101740835
808373138,808373138
989046313,009076225
001013580,019170521
033364923,033364923
604061267,173349622
161906193,614522894
081238827,969951594
005146311,189326168
400870870,968739891
965195170,965195170
001288497,102826703
985596906,157552704
159621697,111383381
042250712,831258921
413510843,785886284
007922888,007922888
961594343,058117482
074982018,004010547
001326495,090346909
070643426,070643426
222495827,035511545
020093779,020093779
530736917,530736917
371941265,506639652
081161936,133873690
042000273,015601797
238980408,099673899
341611478,884025248
650425929,130597813
097537435,191427277
056730096,056730096
342249299,080940056
004078374,001006639
714383650,008314390
831379495,831379495
785807611,003677766
001969443,007825174
711231758,961842825
068671932,068671932
230790719,142296016
859181984,824684229
035062403,035062403
161906193,829649560
791014871,791014871
482347499,828340674
143941909,074735338
066532086,066532086
305599862,081555938
001307081,400345888
480004571,480093164
711231758,080161422
687897470,117754649
066817946,080611886
013999342,013999342
210273256,788612369
480259820,968848866
371941265,428680078
154345479,154345479
001316827,001316827
001338912,013416481
071643589,027993199
675923163,650759348
808245794,011022956
260360424,103013608
034888530,034888530
985583216,178074951
052238763,019686261
468531426,016017628
078800630,078800630
049451573,061175464
074172719,047684589
118370142,118370142
077118982,075822978
042140483,042140483
364560763,364560763
069092286,069092286
305599862,080847340
079258305,025296208
204170856,055296479
938572625,938572625
001326495,193684656
784110082,784110082
053866661,067701859
001288497,055003451
007118524,007118524
348053310,217504463
528176051,528176051
244184250,364423830
117693100,117696790
828698659,828698659
491425296,499659316
006421325,007181766
185049848,829415228
051099661,052683856
008903837,014064128
049046527,049046527
127712305,127712305
009656273,618167019
501548184,057198665
829504864,160044640
194873139,084766587
057588857,070544130
447259354,080271715
038912866,038912866
001338912,079870431
690535638,007223964
072915184,072915184
536025000,003235926
917261950,650452530
066470972,834430134
074368911,074368911
533324281,600534200
968631643,070836507
370246301,314715889
690546163,023050730
238980408,338471078
088646505,079266533
439647421,542987644
464246750,141149950
079469365,101439793
006173900,075062344
650219132,677600550
420718322,650540227
238980408,929301406
001534833,079874863
650738743,659220961
097537435,964768126
080363367,080363367
002971240,030749295
011150585,011150585
081177769,076443316
005146311,059140764
948185459,119165301
480259820,611272642
688451731,074125881
001408673,041539230
112871561,008908367
690552690,011670638
068170208,068170208
075669416,075669416
001288497,825333177
078420343,078420343
014249635,014249635
003250685,963151266
001338912,079873353
069458024,069458024
600029649,961688632
371640650,918593737
108180597,071735682
144494077,144494077
005436803,057936672
079937015,116816457
485609796,051714355
650069743,022490515
650055882,181620514
098877053,010925576
920101811,001468693
147743173,147743173
480008226,146373191
186816989,016497948
878036367,833149755
363066452,363066452
006471700,167141923
480667059,081070098
275260909,043385280
009617473,009617473
012852344,012852344
079602596,834542016
020911868,030049469
402167592,500625201
001338912,079870543
036092716,006253124
828467584,829109441
180045155,030220727
159621697,081468447
039277590,961740664
691240774,691240774
004534830,078198308
830871518,830871518
042629816,184020878
010011453,081159087
862175259,650288850
089855696,081152692
184750008,078692624
315000554,005215769
004215968,928861723
001408673,005286822
650356343,650885309
025460908,079800021
161906193,048982251
177711082,078717086
002277481,829757603
048592257,048592257
079501911,079501911
117442518,197332674
803900237,121244037
080869484,124193793
024187130,789314010
117447696,117447696
212408447,001331032
006250740,006250740
318099009,168378490
001307602,095979332
006249189,176898385
677111277,677111277
847412269,117198151
075169904,075169904
230790719,010882123
739980787,298045688
808245794,080287586
600029649,600023907
790168090,137258252
164916913,788779192
962953530,962953530
118303883,132080875
222047498,080128290
001338912,078323434
142363428,080143507
485609796,144379653
078415272,080286955
041071101,081468114
007400724,080923763
116814324,962513425
030233763,030233763
069690956,069690956
544743990,122483121
948905492,069712792
939218582,939218582
060174364,060174364
880139969,963706804
969403323,788525017
026077359,026077359
957126931,056903793
001287762,143050594
989046313,831188284
117021272,116958643
070561786,070561786
071574552,071574552
940835002,118129217
195128640,782198279
493080439,013502302
600029649,001627975
141007232,141007232
001271188,081189777
315034629,342872971
675923163,650164734
829504864,010646555
927164749,961843997
067889864,067889864
615102303,785935235
006250740,609293980
078245164,078245164
969267710,080044199
054751110,054751110
835573239,835573239
002277481,002277481
059015123,059015123
230790719,625044453
105300446,078455929
161906193,078355652
078540805,959677621
065320400,023056403
148001449,884948014
600029649,016002608
227088622,039058185
003387891,962110003
073698607,073698607
650224736,675484209
072051394,048939370
480708874,105492815
079503880,117143165
161906193,878881879
001288497,079941307
079634364,080405773
054888037,054888037
117901366,022100339
739980787,985127419
224471555,061179827
041485301,008153343
795448062,623327731
005146311,464755693
159655021,060272465
961889933,961889933
985583216,092733690
050113252,050113252
255417503,240538306
985676244,078271970
042803536,136578817
025400839,069697278
342249299,832556927
062761671,080258855
815302602,080734679
435221150,432432581
400870870,809601433
863283179,650996940
052032418,052032418
071643589,071643589
221588849,081063684
825636988,073130411
079151171,105699982
508619434,438137085
001910777,789721461
948905492,127334501
103244773,103244773
057827420,057827420
790318406,790318406
080344445,181627287
074303694,074303694
225898588,079717887
874102084,801897505
305524696,847436391
117542494,677605290
464246750,461842294
187459545,186122560
613541192,790935717
215576498,006370092
967925350,967925350
001307081,175417641
800981276,800981276
055600001,004772793
159621697,010136060
032021688,032021688
186380718,080419846
081238827,117070900
005146311,005935986
316126754,344217323
480008226,076027237
485609796,174491316
081238827,079389286
690535364,028252150
690552690,831112755
097537435,826800364
372095877,078529003
253028047,209840537
313167391,342693590
985596906,030200852
989977066,135926363
048763031,048763031
537525128,080447158
079035945,079035945
864381145,831726935
211335941,985822621
176681257,080018491
815303080,080453011
076438621,878208826
017730458,829804272
131068079,131068079
077279206,077279206
745791686,081135788
464246750,092694538
079593183,085726037
116935165,116935165
072722903,130975902
402167592,341970073
129743329,129743329
150686301,150686301
110091808,152928990
079503880,831351445
069248599,119501369
650055882,915389741
007936842,807121962
064934081,064934081
046862181,046862181
001408673,037019011
078386784,080235972
650082092,864425497
370053142,781170964
687737890,078455734
554402353,528106094
001292192,007263197
117537011,225650929
003520210,003520210
064117963,018797519
065325466,065325466
161906193,135768109
203529011,117047243
739980787,029487267
117063457,957942469
078297314,009253613
480001403,132391327
128566457,602679677
001307602,078695048
001307081,677603030
001389097,137567934
480708874,117181266
196991731,078620928
010614386,080315442
203728712,790449883
161906193,002768312
839828956,839828956
063053656,146661129
171357119,171357119
161906193,112031667
042000273,601060432
985677268,318155959
133468996,133468996
041002973,042543269
796831217,014714776
363066452,087875626
223872762,965750420
690570080,071095769
142363428,001896997
185049848,039395872
162205090,162205090
230790719,968459953
260062804,620184291
114302219,129473214
002414696,060656274
140725735,140725735
117178941,114372019
068662618,963008821
069795271,069795271
791456056,012176183
062649876,155135783
002464964,002464964
076932250,076932250
053518972,053518972
608204806,608204806
274300938,005270731
175027507,079341597
042915991,080381626
832920081,832920081
690535307,711530311
189282325,117303535
001423631,001423631
480259820,116814461
502979339,021541164
224715569,829887660
161906193,128898876
009439530,080119218
080988180,084758069
962558719,962558719
481357262,481210362
650082092,078296263
001326495,009498101
044507085,044507085
677194186,873671928
347566395,319029989
068911908,068911908
071549000,784734550
006046700,831051557
182755082,182755082
507091739,106892164
600029649,119723554
110376014,125469424
161906193,001954718
164731718,164731718
753243823,058268293
159621697,029454785
803882299,847619590
147963599,622756609
772556957,092493501
759154214,116840843
017799847,017799847
858949204,960937030
400104357,116752326
401046415,848583188
078579659,039055157
081335351,028730916
211335941,078607239
001326495,808634351
319733085,090044413
001408673,002193829
315584557,559785113
370649853,989968644
830151739,077629830
037680972,037680972
068715424,068715424
068668805,068668805
149173390,149173390
945278773,945278773
117549281,114309189
131092715,131092715
075953448,075953448
076633189,079104306
003010345,806798018
005436803,622370380
723719865,130732121
622010437,620518394
079349167,079301475
066821492,066821492
690570064,867508413
107559163,107559163
001064708,001064708
487155645,079835736
370516650,043546522
690546163,797388873
098877053,015711572
151930278,079294179
961594343,002276053
400108580,076470525
034132850,623713034
222495827,142673453
805619681,080710441
129604794,079816192
039073601,039073601
224164005,033713252
010626351,010626351
118380146,962595125
065320400,809873185
081373036,117617385
016775020,016775020
080409768,080409768
139301956,805954232
017496436,017496436
420718322,531132009
039976196,896293920
001408673,146752006
161906193,162023410
623168267,623168267
005306717,005306717
830016361,128688199
806009049,806009049
001326495,093132819
061489878,061489878
464246750,190106893
400104357,260128560
305658296,001793009
370009086,094731705
041002973,614739295
066470972,078781067
690536446,076840263
177070794,085358869
759154214,188525091
060976008,072334287
650552032,650552032
620557298,067101998
061492740,061492740
420718322,530827955
985575093,006013346
080143728,080143728
305734183,011742366
964014278,071627178
148177439,071142959
877959817,877959817
079520631,005232629
176262442,176262442
068734466,038382002
933155509,933155509
985687323,002123792
404248536,080496541
054698428,965986441
864411223,181157256
827951620,827951620
161906193,832779735
324661834,078401205
013735335,117729250
238980408,835759601
558280205,650468064
480693886,053072815
112871561,782540202
006999528,949697700
329058502,145858770
480056504,079604693
786673251,081543192
797053212,836995613
057795122,968334974
014769301,014769301
007936842,965521045
015993780,015993780
052089864,052089864
963294397,117810741
434931374,961822389
042250712,069784924
001381284,014130053
161906193,003477624
177667227,140529962
071753982,121411409
985583216,675474644
810460329,038735890
139760102,079287544
060976008,071597637
180655748,060907891
861193530,861193530
081122407,930292953
006936322,114100709
650082092,650381903
784121725,042788492
161906193,927645465
480992718,797690039
080988180,053977914
001338912,078321843
071549000,005664826
006046700,021371349
351635490,081023357
075705780,037579328
077758407,075831334
007076664,007076664
690543392,690852371
018833316,104756781
949840581,044348642
963380188,963380188
112871561,065797709
055614531,055614531
464246750,117380567
117442518,080049846
041002973,127697162
675923163,080038238
948185459,120229166
041968306,198271632
001408673,055395487
222495827,603357245
071050033,071050033
010534279,045617761
133223631,133223631
054698428,155776750
123277923,074682931
006421325,076040382
161906193,077336041
003459047,038375379
079320220,080304321
185049848,080183664
076580745,076580745
073438462,073438462
267663808,203565379
025015167,025015167
105238108,105238108
041544081,040886327
650078413,862267994
142363428,079871598
480008226,654520048
544916026,833246148
042803536,115577707
007431505,014667847
121988745,131890519
068019181,780235321
187211792,187211792
832021674,791156578
845390470,845390470
330972618,028201378
790405679,790405679
080243260,080243260
690536750,042455845
080162853,084474535
243379372,243379372
622985380,006962870
102674629,784924102
080121045,116743084
611429481,611429481
382014330,360719269
837366798,837366798
001326495,167671341
002537595,073389926
829356984,829356984
690535406,807437397
001326495,829390892
004568908,034212630
007516735,080268759
318099009,947676354
677194186,078710593
276276904,009506379
151930278,151930278
079240124,004612589
004198668,079388017
079363531,080143551
030467047,030467047
009581208,029221244
066692369,066692369
915629434,864147745
480038009,190128681
947381554,804338192
537525128,080486122
915664486,915664486
075705780,099660024
003250685,005076146
625342373,077484665
081067997,117580673
181778846,963264320
386641278,239828197
003109444,616045720
871411553,650564045
079397145,053430416
667820711,449818434
861460657,861460657
210272498,109903521
339254560,366662773
240881677,078052507
007281942,007281942
967697686,017652320
062072414,833053189
109267898,109267898
005061273,079523417
062761671,605443154
052578259,052578259
046862181,080705756
004811423,043581532
054554290,001317601
400104357,969523245
485609796,244062071
079582433,069591238
001042472,941096752
010386472,944906858
985575093,038616769
690536701,058027132
400104357,329809800
988632220,078796452
041544081,932650336
090540258,079391286
071011019,071011019
024744476,005286679
312625019,088436840
402010318,103998324
071753982,028298268
041199639,065906538
968104302,968104302
480992718,283063907
075586057,108847349
034780279,117138252
196687362,087248183
962965406,080958118
485609796,080238564
001344381,611921669
078458370,079629298
057827420,556445435
967697686,110752359
150897080,073978389
071715676,071715676
076959279,072660418
079728394,006254833
079358069,806429424
184105260,825855851
343512631,343740283
049893410,057478058
808374248,808374248
129208736,129208736
947381554,141937123
009581646,784761199
001307586,023801241
690535703,125118872
480667059,057999410
790802086,071352058
624653218,781262985
066469933,964690908
623544785,623544785
342249299,622481349
118220614,027963514
179621011,179621011
489840363,130250723
593772127,089899815
078322961,078322961
079780542,079780542
007240479,789485153
080022199,080214835
003027539,089993401
048488621,048488621
230790719,876516568
010369585,010369585
967697686,849492959
117178941,157579814
097537435,079955366
617181961,617181961
830016361,830016361
275133692,008382947
161906193,933209186
826316742,790081020
985565651,957414238
400914009,149760852
361949092,011829916
001964634,036934565
001326495,078808315
080524375,061950471
807919571,105495687
009592379,009592379
374318574,370696762
077900207,957486603
275133692,080129016
603067463,053615548
076521392,076521392
001316827,004238200
079665922,079665922
073438462,112452416
948185459,010982643
081222237,144119476
161906193,938791266
650138746,860253387
078477204,078444881
001326495,054065909
021670455,021670455
001338912,002025604
161906193,789518060
790263909,042618070
001910777,039252270
787847128,036763685
118303883,123276715
790168090,969969471
080107809,080107809
161906193,844299094
339254560,429243025
675923163,725504448
117423277,117423277
739980787,034378252
081388753,072294411
342249299,012438482
161906193,020864726
079520631,024197195
001292192,129142480
011036910,883149411
080243260,079217644
003459047,104829825
690536693,184758584
042915991,172359432
690536693,017758658
985678642,144785870
131185241,031241555
080370983,963580600
164916913,030783091
042000273,080051650
404248536,482688756
029855640,045726189
002277481,968924048
071714067,869547104
957126931,027523960
074676560,095649158
690546163,786282921
049049463,049049463
003027539,360700769
004305215,808847842
063722029,196292627
964173801,964173801
079589492,080567809
012325543,839674207
002254837,155935737
040294803,040294803
042000273,800189185
081158481,117254597
305599862,052090909
111045360,111045360
072068141,102011215
161906193,020232971
493080439,460486264
057331263,019915975
001307602,066022096
001338912,078323422
347566395,080268334
079725036,038196272
161906193,129615428
327036034,079535638
161104729,161104729
117063457,053066699
001292192,006973408
110376014,136933897
121988745,832513238
052034334,090598256
068715424,830490137
041188822,109597179
021717889,195301028
066017922,154490619
985678642,005085972
161906193,927258046
052128281,051787686
860477174,799867221
064754757,010742141
075413112,075413112
480667059,832903004
796929313,796649390
069230183,879976215
079942718,067234747
080378686,177673068
842821881,842821881
007114655,011209991
003977649,003977649
025464137,025464137
210272498,054774944
058006537,075888370
964409007,167117717
036577366,078426854
051937548,051937548
118303883,079964894
600029649,177319472
020347944,020347944
041188822,127304004
608407032,608407032
491425296,857007913
071549000,035135214
117901366,078482780
815555566,151228897
001288497,805694569
152172029,152172029
828237789,796436181
800014821,113044205
080119104,080119104
054554290,965013589
092937309,114610897
173570271,189488554
347566395,080189610
029855640,002531082
024199668,024199668
826316742,079855148
117178941,036454259
692764313,057316786
480008226,315028860
027416825,027416825
071154678,831914283
378636133,013309888
089722144,089722144
151928884,118310700
618933761,840313162
790888002,080553317
688836030,689687234
163365609,006285001
080988180,832943554
001326495,073599342
117178941,027840631
024744476,956711444
043207562,938515194
161906193,019189458
690538228,626119668
658684423,658858084
001316827,173591595
001288497,116951852
985586187,030608928
957126931,027680501
056354640,078818440
342249299,079928354
690566526,869321331
066469933,042304688
081323613,007466626
078873761,078873761
079503880,832394535
278153549,613344449
057898272,057898272
025843244,025843244
081373036,081373036
001534833,028920655
142363428,080306404
618565337,002033215
117063457,117234202
029855640,006153779
985572607,139645477
342249299,780425281
021892371,021892371
612261602,958573722
400727657,007727829
007220817,007220817
185921012,056783467
148177439,966621930
020614637,080442571
118220614,057326218
965248321,057020081
004514360,054116933
024744476,832499300
092653842,092653842
041294109,036009293
034248380,117033554
544713352,044312737
316067164,790600014
047001359,047001359
619403405,117238601
076070283,033719464
305394157,097151401
009592473,080176565
931258755,931258755
650172430,862278942
551049732,080685425
067717892,067717892
001408673,042904109
790802086,042918826
079375431,079375431
507091739,001375294
187459545,007482334
172750234,172750234
117159262,039895227
001307081,004060273
031508620,024746179
057123192,057123192
968923552,968923552
078587210,078587210
001408673,240769596
150847895,080015604
028623396,075402441
315000109,018037309
116984718,145243171
072868941,947519104
501431022,080034820
073134579,048725611
485609796,079051137
033477142,606892941
073072670,073072670
053729492,053729492
788776685,108785945
003133790,041448465
413535634,829941090
915629434,790033935
037853744,037853744
404248536,080954940
989046313,001337351
690535588,615229150
007936842,007936842
037399623,037399623
220392796,832277599
590767807,944881114
858582372,071732663
001338912,117756696
862179079,021429021
001307081,794359133
081238827,081303847
117153236,117153236
020335667,020335667
025518887,080657696
657667846,657667846
918620324,650786952
007496631,099750387
196228753,196228753
534662643,534662643
049179401,069311700
006435887,124055757
001307586,001307586
004514360,078463061
071735252,031263002
690543392,118120836
066589342,066589342
657484726,657484726
006471700,830506007
079514018,079514018
073299026,017031185
004027553,165285953
600029649,533065806
025771635,025771635
071882450,106782514
174813923,174813923
117730694,080887713
828730296,828730296
791072197,134056204
986050800,606266625
785571212,785571212
809666878,071995203
001963263,028471428
830917089,830917089
068552207,074299673
440683617,458463044
869278520,869266715
627887990,362250102
006421325,081334768
801255055,801255055
041199639,081173342
248761249,603942942
837601723,121298590
831274399,831274399
404248536,078539676
098877053,063173280
815302527,081216750
001326495,090467325
963571302,963571302
161906193,020077195
062649876,063434679
003256088,805452869
017730458,079856306
148177439,124744215
483468604,481385565
078540805,176786812
079499811,079499811
480708874,152385548
075665695,075665695
711202270,116981917
315653274,808531172
064894157,064894157
080256802,077554921
067215793,075360552
985596906,949967116
039976196,039976196
603058447,603058447
989046313,117049526
099948127,099948127
191988633,078451540
245141858,366616639
002537595,781992540
003250685,036814572
054698428,080806168
985038444,079887643
809044241,809044241
225222119,613498067
081310444,081310444
